Issue URL,Fix URL,Ecosystem,Created At,Closed At,Config Unit Files Count,Config Unit Lines Added,Config Unit Lines Removed,IAC Program Unit Files Count,IAC Program Unit Lines Added,IAC Program Unit Lines Removed,Test Unit Files Count,Test Unit Lines Added,Test Unit Lines Removed,Template Unit Files Count,Template Unit Lines Added,Template Unit Lines Removed
https://github.com/sous-chefs/confluence/issues/123,https://github.com/sous-chefs/confluence/pull/124,Chef,2016-10-14,2016-10-14,0,0,0,0,0,0,0,0,0,1,1,1
https://github.com/sous-chefs/jenkins/issues/399,https://github.com/sous-chefs/jenkins/pull/401,Chef,2015-09-04,2015-09-04,1,6,1,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/tomcat/issues/277,https://github.com/sous-chefs/tomcat/pull/298,Chef,2016-11-28,2017-04-05,1,20,10,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/docker/issues/903,https://github.com/sous-chefs/docker/pull/908,Chef,2017-08-09,2017-08-26,1,83,13,0,0,0,2,1,1,0,0,0
https://github.com/ansible-collections/community.mysql/issues/256,https://github.com/ansible-collections/community.mysql/pull/403,Ansible,2021-12-06,2022-06-30,1,27,3,0,0,0,4,154,2,0,0,0
https://github.com/ansible-collections/community.general/issues/1500,https://github.com/ansible-collections/community.general/pull/1517,Ansible,2020-12-16,2021-01-03,1,0,1,0,0,0,0,0,0,0,0,0
https://github.com/ansible-collections/ansible.posix/issues/255,https://github.com/ansible-collections/ansible.posix/pull/297,Ansible,2021-08-26,2021-11-29,1,10,28,0,0,0,1,1,1,0,0,0
https://github.com/ansible-collections/community.general/issues/1410,https://github.com/ansible-collections/community.general/pull/1715,Ansible,2020-11-27,2021-02-15,1,31,53,0,0,0,0,0,0,0,0,0
https://github.com/netbox-community/ansible_modules/issues/452,https://github.com/netbox-community/ansible_modules/pull/453,Ansible,2021-03-03,2021-03-03,3,5,7,1,0,3,0,0,0,0,0,0
https://github.com/ansible-collections/community.grafana/issues/170,https://github.com/ansible-collections/community.grafana/pull/226,Ansible,2021-05-13,2022-04-18,1,5,4,0,0,0,10,19,100,0,0,0
https://github.com/ansible-collections/cisco.ios/issues/782,https://github.com/ansible-collections/cisco.ios/pull/790,Ansible,2023-03-16,2023-04-04,7,894,1070,0,0,0,5,1842,610,0,0,0
https://github.com/ansible-collections/community.docker/issues/72,https://github.com/ansible-collections/community.docker/pull/73,Ansible,2021-01-21,2021-01-25,1,51,23,0,0,0,1,10,0,0,0,0
https://github.com/ansible-collections/community.digitalocean/issues/174,https://github.com/ansible-collections/community.digitalocean/pull/188,Ansible,2021-10-17,2021-11-06,1,5,3,0,0,0,0,0,0,0,0,0
https://github.com/ansible-collections/community.general/issues/1394,https://github.com/ansible-collections/community.general/pull/1538,Ansible,2020-11-25,2021-01-03,1,12,15,0,0,0,0,0,0,0,0,0
https://github.com/ansible-collections/community.postgresql/issues/314,https://github.com/ansible-collections/community.postgresql/pull/344,Ansible,2022-07-22,2022-09-14,1,1,1,0,0,0,0,0,0,0,0,0
https://github.com/ansible-collections/community.general/issues/5142,https://github.com/ansible-collections/community.general/pull/6774,Ansible,2022-08-22,2023-06-30,1,6,18,0,0,0,5,129,101,0,0,0
https://github.com/ansible-collections/community.aws/issues/1471,https://github.com/ansible-collections/community.aws/pull/1627,Ansible,2022-09-15,2022-12-22,1,1,1,0,0,0,1,24,0,0,0,0
https://github.com/ansible-collections/ansible.windows/issues/272,https://github.com/ansible-collections/ansible.windows/pull/273,Ansible,2021-09-08,2021-09-10,1,12,4,0,0,0,0,0,0,0,0,0
https://github.com/ansible-collections/community.general/issues/4683,https://github.com/ansible-collections/community.general/pull/6105,Ansible,2022-05-17,2023-03-26,1,4,0,0,0,0,0,0,0,0,0,0
https://github.com/ansible-collections/community.general/issues/3244,https://github.com/ansible-collections/community.general/pull/3256,Ansible,2021-08-20,2021-08-30,1,55,5,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/63919,https://github.com/ansible/ansible/pull/63921,Ansible,2019-10-24,2019-10-29,1,1,1,0,0,0,1,18,0,0,0,0
https://github.com/ansible/ansible/issues/55938,https://github.com/ansible/ansible/pull/56013,Ansible,2019-04-30,2019-05-14,1,8,0,0,0,0,1,20,0,0,0,0
https://github.com/ansible/ansible/issues/40332,https://github.com/ansible/ansible/pull/40338,Ansible,2018-05-17,2018-05-18,1,2,1,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/70589,https://github.com/ansible/ansible/pull/70600,Ansible,2020-11-13,2020-11-21,1,7,6,0,0,0,1,37,1,0,0,0
https://github.com/voxpupuli/puppet-prometheus/issues/192,https://github.com/voxpupuli/puppet-prometheus/pull/193,Puppet,2018-05-19,2018-05-19,0,0,0,16,16,16,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-openldap/issues/333,https://github.com/voxpupuli/puppet-openldap/pull/335/files,Puppet,2021-10-07,2021-10-08,0,0,0,1,1,1,0,0,0,0,0,0
https://github.com/alphagov/puppet-graphite/issues/41,https://github.com/alphagov/puppet-graphite/pull/42,Puppet,2015-04-16,2015-07-10,0,0,0,0,0,0,0,0,0,1,1,1
https://github.com/voxpupuli/puppet-collectd/issues/964,https://github.com/voxpupuli/puppet-collectd/pull/965,Puppet,2020-12-17,2021-01-04,0,0,0,0,0,0,2,9,3,1,3,5
https://github.com/voxpupuli/puppet-elasticsearch/issues/107,https://github.com/voxpupuli/puppet-elasticsearch/commit/0270e33c05c55968bfc3a30c9c6e1b7d6460614e,Puppet,2014-03-26,2014-03-28,0,0,0,1,1,0,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-jira/issues/315,https://github.com/voxpupuli/puppet-jira/pull/368,Puppet,2020-04-21,2021-04-20,0,0,0,2,11,30,1,1,2,2,14,13
https://github.com/djjudas21/puppet-freeradius/issues/94,https://github.com/djjudas21/puppet-freeradius/commit/5acd58d218f12b6813f92790cc9a89627565e114,Puppet,2018-01-08,2018-01-11,0,0,0,0,0,0,0,0,0,1,1,1
https://github.com/leoarnold/puppet-cups/issues/28,https://github.com/leoarnold/puppet-cups/commit/72a349a53165fac31c8d7c543f641af2868516b7,Puppet,2017-11-21,2017-11-22,1,1,2,0,0,0,3,75,7,0,0,0
https://github.com/voxpupuli/puppet-collectd/issues/390,https://github.com/voxpupuli/puppet-collectd/pull/391,Puppet,2016-01-13,2016-01-15,0,0,0,0,0,0,1,17,0,1,10,0
https://github.com/voxpupuli/puppet-mongodb/issues/438,https://github.com/voxpupuli/puppet-mongodb/pull/442,Puppet,2018-02-05,2018-02-13,2,10,1,0,0,0,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-collectd/issues/184,https://github.com/voxpupuli/puppet-collectd/commit/462b312f8ac5625a74340cde3887b4fdfff0cf1f,Puppet,2014-10-14,2014-10-23,0,0,0,1,6,0,0,0,0,0,0,0
https://github.com/example42/puppet-network/issues/344,https://github.com/example42/puppet-network/pull/348,Puppet,2021-08-25,2021-10-22,0,0,0,2,13,9,0,0,0,0,0,0
https://github.com/blackknight36/puppet-bacula/issues/18,https://github.com/blackknight36/puppet-bacula/commit/de989097449068dac801b44d2587dcaa16c6ae93,Puppet,2020-02-24,2020-02-24,0,0,0,1,5,0,1,16,9,0,0,0
https://github.com/voxpupuli/puppet-nodejs/issues/335,https://github.com/voxpupuli/puppet-nodejs/pull/347,Puppet,2017-11-13,2017-12-26,0,0,0,3,0,25,1,0,31,0,0,0
https://github.com/voxpupuli/puppet-snmp/issues/81,https://github.com/voxpupuli/puppet-snmp/commit/1f133332cd25df0bdbe2585622c1b3201c735341,Puppet,2016-11-07,2017-04-23,0,0,0,1,28,25,1,2,2,0,0,0
https://github.com/voxpupuli/puppet-elasticsearch/issues/362,https://github.com/voxpupuli/puppet-elasticsearch/pull/366,Puppet,2015-06-10,2015-06-10,0,0,0,0,0,0,0,0,0,1,1,1
https://github.com/voxpupuli/puppet-nftables/issues/143,https://github.com/voxpupuli/puppet-nftables/pull/144,Puppet,2022-08-23,2022-08-26,0,0,0,1,1,1,1,8,2,0,0,0
https://github.com/voxpupuli/puppet-elasticsearch/issues/186,https://github.com/voxpupuli/puppet-elasticsearch/pull/224,Puppet,2014-10-01,2015-01-08,0,0,0,1,9,1,1,26,0,0,0,0
https://github.com/voxpupuli/puppet-systemd/issues/234,https://github.com/voxpupuli/puppet-systemd/pull/277,Puppet,2021-10-28,2022-06-17,0,0,0,5,81,29,4,69,15,0,0,0
https://github.com/voxpupuli/puppet-consul/issues/119,https://github.com/voxpupuli/puppet-consul/pull/156/files,Puppet,2015-05-18,2015-07-17,1,4,1,0,0,0,1,7,0,0,0,0
https://github.com/sous-chefs/mysql/issues/632,https://github.com/sous-chefs/mysql/pull/639,Chef,2020-06-03,2020-07-22,2,2,2,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/firewall/issues/201,https://github.com/sous-chefs/firewall/pull/202,Chef,2018-12-17,2018-12-19,4,7,5,1,1,1,5,22,15,0,0,0
https://github.com/sous-chefs/docker/issues/444,https://github.com/sous-chefs/docker/pull/447,Chef,2015-09-21,2015-09-21,1,1,0,0,0,0,0,0,0,0,0,0
https://github.com/philicious/spacewalk-client-chef/issues/5,https://github.com/philicious/spacewalk-client-chef/commit/ca053582f00233be5fc2efe0855dcab862a79487,Chef,2015-03-17,2015-03-17,0,0,0,1,1,1,0,0,0,0,0,0
https://github.com/sous-chefs/dhcp/issues/45,https://github.com/sous-chefs/dhcp/pull/46,Chef,2015-07-15,2015-07-21,3,15,3,1,3,0,2,47,2,0,0,0
https://github.com/sous-chefs/haproxy/issues/378,https://github.com/sous-chefs/haproxy/pull/379,Chef,2019-04-15,2019-04-15,1,4,4,0,0,0,0,0,0,0,0,0
https://github.com/chef-boneyard/openssl/issues/10,https://github.com/chef-boneyard/openssl/pull/11,Chef,2014-12-08,2014-12-30,1,4,2,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/golang/issues/88,https://github.com/sous-chefs/golang/pull/89,Chef,2021-01-07,2021-02-03,0,0,0,1,2,0,0,0,0,0,0,0
https://github.com/lusis/chef-kibana/issues/112,https://github.com/lusis/chef-kibana/commit/ab356192731b3727c1d4742619254b81277d0465,Chef,2016-01-25,2016-01-25,3,53,54,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/squid/issues/72,https://github.com/sous-chefs/squid/pull/83,Chef,2016-12-05,2017-11-28,1,1,1,1,15,6,1,9,9,0,0,0
https://github.com/sous-chefs/nodejs/issues/85,https://github.com/sous-chefs/nodejs/pull/86,Chef,2015-06-05,2015-06-13,0,0,0,3,6,7,0,0,0,0,0,0
https://github.com/sous-chefs/java/issues/481,https://github.com/sous-chefs/java/pull/486,Chef,2018-08-06,2018-09-30,0,0,0,1,1,1,0,0,0,0,0,0
https://github.com/sous-chefs/consul/issues/239,https://github.com/sous-chefs/consul/commit/94d9ca094162b1fedc0f282516d34ccb4ebc1127,Chef,2015-11-19,2016-01-03,1,2,2,1,2,3,0,0,0,0,0,0
https://github.com/sous-chefs/docker/issues/1180,https://github.com/sous-chefs/docker/pull/1181,Chef,2021-09-08,2021-09-09,1,2,4,0,0,0,1,2,2,0,0,0
https://github.com/sous-chefs/openssh/issues/118,https://github.com/sous-chefs/openssh/pull/120,Chef,2018-07-28,2018-11-01,0,0,0,1,1,6,0,0,0,0,0,0
https://github.com/sous-chefs/iis/issues/279,https://github.com/sous-chefs/iis/pull/283,Chef,2016-06-15,2016-06-27,2,5,1,1,1,1,0,0,0,0,0,0
https://github.com/sous-chefs/php/issues/242,https://github.com/sous-chefs/php/pull/245,Chef,2019-01-18,2019-05-02,1,13,2,0,0,0,2,15,20,0,0,0
https://github.com/sous-chefs/filesystem/issues/99,https://github.com/sous-chefs/filesystem/pull/100,Chef,2020-11-03,2020-11-09,1,12,7,0,0,0,2,30,2,0,0,0
https://github.com/sous-chefs/tomcat/issues/228,https://github.com/sous-chefs/tomcat/pull/229,Chef,2016-03-15,2016-03-16,0,0,0,0,0,0,0,0,0,1,1,1
https://github.com/sous-chefs/openvpn/issues/183,https://github.com/sous-chefs/openvpn/pull/184,Chef,2020-10-07,2020-10-09,0,0,0,1,9,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/67303,https://github.com/ansible/ansible/pull/67312/files,Ansible,2020-02-11,2020-02-13,1,2,2,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/27722,https://github.com/ansible/ansible/pull/46593,Ansible,2017-08-03,2018-11-15,1,70,42,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/30578,https://github.com/ansible/ansible/pull/30604,Ansible,2017-09-19,2017-10-02,1,14,6,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/39465,https://github.com/ansible/ansible/pull/42973,Ansible,2018-04-28,2018-08-15,1,20,1,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/28487,https://github.com/ansible/ansible/pull/28488,Ansible,2017-08-22,2017-12-13,1,4,1,0,0,0,1,9,0,0,0,0
https://github.com/ansible/ansible/issues/21632,https://github.com/ansible/ansible/pull/21693,Ansible,2017-02-19,2017-02-24,1,4,4,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/28299,https://github.com/ansible/ansible/pull/28682,Ansible,2017-08-16,2017-09-13,2,85,65,0,0,0,0,0,0,0,0,0
https://github.com/ansible-collections/ibm_zos_core/issues/193,https://github.com/ansible-collections/ibm_zos_core/pull/194,Ansible,2020-09-21,2020-09-22,1,22,42,0,0,0,0,0,0,0,0,0
https://github.com/ansible-collections/community.general/issues/1086,https://github.com/ansible-collections/community.general/pull/3896,Ansible,2020-10-14,2021-12-13,1,3,0,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/45101,https://github.com/ansible/ansible/pull/45122,Ansible,2018-09-03,2018-12-06,1,11,6,0,0,0,1,5,2,0,0,0
https://github.com/ansible/ansible/issues/34168,https://github.com/ansible/ansible/pull/37901,Ansible,2017-12-21,2018-04-26,1,31,15,0,0,0,1,89,17,0,0,0
https://github.com/ansible-collections/community.proxysql/issues/71,https://github.com/ansible-collections/community.proxysql/pull/77,Ansible,2021-09-16,2021-09-28,1,5,3,0,0,0,11,437,179,0,0,0
https://github.com/ansible-collections/vyos.vyos/issues/201,https://github.com/ansible-collections/vyos.vyos/pull/203,Ansible,2021-08-23,2021-09-20,1,19,3,0,0,0,1,32,2,0,0,0
https://github.com/ansible/ansible/issues/55476,https://github.com/ansible/ansible/pull/57715,Ansible,2019-04-18,2019-06-12,1,4,3,0,0,0,0,0,0,0,0,0
https://github.com/ansible/ansible/issues/20307,https://github.com/ansible/ansible/pull/22363,Ansible,2017-01-16,2017-03-07,1,60,61,0,0,0,1,0,1,0,0,0
https://github.com/ansible/ansible/issues/26897,https://github.com/ansible/ansible/pull/28311,Ansible,2017-07-17,2017-08-18,2,3,1,0,0,0,3,202,0,0,0,0
https://github.com/ansible-collections/community.general/issues/656,https://github.com/ansible-collections/community.general/pull/659,Ansible,2020-07-15,2020-07-16,1,3,0,0,0,0,2,122,0,0,0,0
https://github.com/ansible/ansible/issues/44857,https://github.com/ansible/ansible/pull/44868,Ansible,2018-08-29,2018-08-30,2,21,5,0,0,0,1,1,1,0,0,0
https://github.com/ansible/ansible/issues/42511,https://github.com/ansible/ansible/pull/42557,Ansible,2018-07-09,2018-07-11,1,1,1,0,0,0,0,0,0,0,0,0
https://github.com/aristanetworks/avd/issues/1890,https://github.com/aristanetworks/avd/pull/1891/files,Ansible,2022-06-21,2022-06-21,0,0,0,0,0,0,3,11,2,1,0,1
https://github.com/saz/puppet-locales/issues/53,https://github.com/saz/puppet-locales/pull/54,Puppet,2020-01-15,2020-12-04,0,0,0,1,1,1,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-collectd/issues/971,https://github.com/voxpupuli/puppet-collectd/pull/972,Puppet,2021-06-01,2021-06-29,0,0,0,0,0,0,1,27,6,1,2,2
https://github.com/smoeding/puppet-bind/issues/3,https://github.com/smoeding/puppet-bind/commit/e5f9aa384c8f1e5e48e7f6d729cc7eb66fe49703,Puppet,2022-10-12,2022-10-12,0,0,0,4,11,1,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-grafana/issues/278,https://github.com/voxpupuli/puppet-grafana/pull/314,Puppet,2022-03-11,2023-03-22,0,0,0,2,2,2,1,2,2,0,0,0
https://github.com/voxpupuli/puppet-jenkins/issues/362,https://github.com/voxpupuli/puppet-jenkins/pull/396,Puppet,2015-08-26,2015-10-12,0,0,0,8,116,84,5,191,33,0,0,0
https://github.com/voxpupuli/puppet-nodejs/issues/421,https://github.com/voxpupuli/puppet-nodejs/pull/422,Puppet,2020-04-26,2020-05-01,0,0,0,1,11,0,1,10,4,0,0,0
https://github.com/voxpupuli/puppet-network/issues/267,https://github.com/voxpupuli/puppet-network/pull/290,Puppet,2020-02-04,2022-12-01,1,16,6,1,3,3,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-nginx/issues/572,https://github.com/voxpupuli/puppet-nginx/pull/608,Puppet,2015-02-18,2015-04-21,0,0,0,1,0,9,1,0,18,0,0,0
https://github.com/voxpupuli/puppet-pkgng/issues/77,https://github.com/puppetlabs/puppet/pull/5285,Puppet,2016-09-08,2018-05-11,1,1,1,0,0,0,1,12,0,0,0,0
https://github.com/voxpupuli/puppet-telegraf/issues/167,https://github.com/voxpupuli/puppet-telegraf/pull/197,Puppet,2021-05-04,2023-01-27,0,0,0,1,3,3,0,0,0,0,0,0
https://github.com/alup/puppet-rbenv/issues/80,https://github.com/alup/puppet-rbenv/pull/106,Puppet,2013-08-15,2015-01-14,1,14,4,0,0,0,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-collectd/issues/926,https://github.com/voxpupuli/puppet-collectd/pull/927,Puppet,2020-03-23,2020-03-28,0,0,0,3,5,5,3,117,15,0,0,0
https://github.com/voxpupuli/puppet-splunk/issues/186,https://github.com/voxpupuli/puppet-splunk/pull/191,Puppet,2018-06-26,2018-08-19,0,0,0,1,2,2,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-alternatives/issues/18,https://github.com/voxpupuli/puppet-alternatives/pull/30,Puppet,2014-11-17,2016-03-07,1,8,1,0,0,0,1,50,0,0,0,0
https://github.com/puppetlabs/puppetlabs-package/issues/236,https://github.com/puppetlabs/puppetlabs-package/pull/237,Puppet,2021-02-18,2021-02-19,1,5,5,0,0,0,0,0,0,0,0,0
https://github.com/voxpupuli/puppet-gitlab_ci_runner/issues/35,https://github.com/voxpupuli/puppet-gitlab_ci_runner/pull/53,Puppet,2019-01-29,2019-07-03,0,0,0,1,12,5,1,3,0,0,0,0
https://github.com/voxpupuli/puppet-selinux/issues/90,https://github.com/voxpupuli/puppet-selinux/pull/92,Puppet,2016-04-19,2016-06-02,0,0,0,1,4,4,1,2,2,0,0,0
https://github.com/voxpupuli/puppet-nftables/issues/69,https://github.com/voxpupuli/puppet-nftables/pull/70,Puppet,2021-01-27,2021-01-28,0,0,0,0,0,0,1,17,1,1,1,1
https://github.com/voxpupuli/puppet-firewalld/issues/111,https://github.com/voxpupuli/puppet-firewalld/pull/119,Puppet,2017-01-20,2017-02-28,1,6,1,0,0,0,1,10,0,0,0,0
https://github.com/voxpupuli/puppet-zabbix/issues/809,https://github.com/voxpupuli/puppet-zabbix/pull/810,Puppet,2022-01-06,2022-01-06,1,1,1,0,0,0,0,0,0,0,0,0
https://github.com/dev-sec/chef-ssh-hardening/issues/195,https://github.com/dev-sec/chef-ssh-hardening/pull/198,Chef,2018-07-14,2018-08-01,1,7,7,1,2,1,2,34,14,1,3,0
https://github.com/DataDog/chef-datadog/issues/41,https://github.com/DataDog/chef-datadog/pull/42,Chef,2013-01-27,2013-01-27,0,0,0,2,8,1,0,0,0,0,0,0
https://github.com/sous-chefs/postgresql/issues/670,https://github.com/sous-chefs/postgresql/pull/671,Chef,2020-11-11,2020-11-12,1,2,2,0,0,0,0,0,0,0,0,0
https://github.com/Graylog2/graylog2-cookbook/issues/92,https://github.com/Graylog2/graylog2-cookbook/pull/94,Chef,2017-05-03,2017-06-09,0,0,0,1,1,1,0,0,0,0,0,0
https://github.com/sous-chefs/docker/issues/1196,https://github.com/sous-chefs/docker/pull/1195,Chef,2021-10-14,2021-10-15,1,2,2,0,0,0,1,8,0,0,0,0
https://github.com/sous-chefs/jenkins/issues/531,https://github.com/sous-chefs/jenkins/pull/535,Chef,2016-10-19,2016-11-03,1,16,12,0,0,0,0,0,0,0,0,0
https://github.com/karnauskas/chef-yum-plugin-versionlock/issues/23,https://github.com/karnauskas/chef-yum-plugin-versionlock/pull/25,Chef,2020-09-25,2020-10-05,1,1,0,0,0,0,1,5,0,0,0,0
https://github.com/sous-chefs/mariadb/issues/353,https://github.com/fozboz/mariadb/commit/9dc52aa3c45df423016451847cb0165deea8e674,Chef,2023-03-09,2023-05-02,3,7,10,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/docker/issues/31,https://github.com/sous-chefs/docker/commit/e2944fa67e3dddc4aff83f0f7c5980f61149b748,Chef,2013-12-10,2013-12-30,2,42,8,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/fail2ban/issues/60,https://github.com/sous-chefs/fail2ban/pull/91,Chef,2019-06-07,2020-12-01,2,5,3,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/varnish/issues/72,https://github.com/sous-chefs/varnish/pull/73,Chef,2015-05-05,2015-05-05,1,1,1,1,1,0,3,88,0,2,5,5
https://github.com/sous-chefs/consul/issues/133,https://github.com/sous-chefs/consul/commit/be4773ee935a2fbbbf342eeb55f1ee7e88913b3d,Chef,2015-02-18,2015-02-26,0,0,0,1,2,1,0,0,0,0,0,0
https://github.com/sous-chefs/graphite/issues/137,https://github.com/sous-chefs/graphite/commit/46ad2255a32abb23a0213382ec591820b421db9e,Chef,2014-02-18,2014-02-19,0,0,0,2,12,0,0,0,0,0,0,0
https://github.com/sous-chefs/java/issues/342,https://github.com/sous-chefs/java/commit/057add718717e2a1b7190e0b3c3cdb2030563e28,Chef,2016-04-21,2016-05-06,0,0,0,1,3,1,0,0,0,0,0,0
https://github.com/sous-chefs/sc-mongodb/issues/220,https://github.com/sous-chefs/sc-mongodb/pull/222,Chef,2019-02-27,2019-03-05,0,0,0,1,9,8,0,0,0,0,0,0
https://github.com/sous-chefs/firewall/issues/133,https://github.com/sous-chefs/firewall/commit/c6e1c943d364b615363ff5a717ce553402eba39b,Chef,2016-04-22,2016-10-26,1,22,15,0,0,0,0,0,0,0,0,0
https://github.com/sous-chefs/ark/issues/101,https://github.com/sous-chefs/ark/commit/edef73a727971a71a87fccc194e9cb3b8b6ea0ec,Chef,2015-03-12,2015-03-17,1,1,1,0,0,0,2,3,3,0,0,0
https://github.com/dhoer/chef-chromedriver/issues/3,https://github.com/dhoer/chef-chromedriver/commit/6050ade54b2af7abd9776b47d6b4a4ee49d9cc40,Chef,2016-01-29,2016-01-29,0,0,0,2,3,8,2,18,20,0,0,0
